"date","state","y"
1992-11-01,"Wisconsin",13233
1992-12-01,"Wisconsin",19080
1993-01-01,"Wisconsin",23133
1993-02-01,"Wisconsin",18435
1993-03-01,"Wisconsin",18166
1993-04-01,"Wisconsin",12585
1993-05-01,"Wisconsin",5585
1993-06-01,"Wisconsin",3750
1993-07-01,"Wisconsin",2503
1993-08-01,"Wisconsin",2586
1993-09-01,"Wisconsin",3900
1993-10-01,"Wisconsin",7884
1993-11-01,"Wisconsin",13043
1993-12-01,"Wisconsin",18564
1994-01-01,"Wisconsin",25797
1994-02-01,"Wisconsin",22434
1994-03-01,"Wisconsin",16632
1994-04-01,"Wisconsin",10937
1994-05-01,"Wisconsin",5763
1994-06-01,"Wisconsin",3020
1994-07-01,"Wisconsin",2812
1994-08-01,"Wisconsin",2832
1994-09-01,"Wisconsin",3179
1994-10-01,"Wisconsin",6185
1994-11-01,"Wisconsin",11079
1994-12-01,"Wisconsin",17505
1995-01-01,"Wisconsin",22180
1995-02-01,"Wisconsin",20703
1995-03-01,"Wisconsin",15794
1995-04-01,"Wisconsin",12184
1995-05-01,"Wisconsin",5804
1995-06-01,"Wisconsin",3488
1995-07-01,"Wisconsin",2699
1995-08-01,"Wisconsin",2698
1995-09-01,"Wisconsin",3699
1995-10-01,"Wisconsin",7000
1995-11-01,"Wisconsin",16784
1995-12-01,"Wisconsin",22980
1996-01-01,"Wisconsin",25405
1996-02-01,"Wisconsin",22563
1996-03-01,"Wisconsin",20320
1996-04-01,"Wisconsin",12774
1996-05-01,"Wisconsin",8015
1996-06-01,"Wisconsin",4415
1996-07-01,"Wisconsin",2753
1996-08-01,"Wisconsin",2726
1996-09-01,"Wisconsin",3130
1996-10-01,"Wisconsin",7783
1996-11-01,"Wisconsin",16724
1996-12-01,"Wisconsin",21285
1997-01-01,"Wisconsin",26289
1997-02-01,"Wisconsin",19211
1997-03-01,"Wisconsin",17278
1997-04-01,"Wisconsin",11047
1997-05-01,"Wisconsin",7413
1997-06-01,"Wisconsin",2948
1997-07-01,"Wisconsin",2862
1997-08-01,"Wisconsin",2535
1997-09-01,"Wisconsin",2957
1997-10-01,"Wisconsin",8106
1997-11-01,"Wisconsin",16127
1997-12-01,"Wisconsin",19045
1998-01-01,"Wisconsin",22074
1998-02-01,"Wisconsin",15358
1998-03-01,"Wisconsin",17107
1998-04-01,"Wisconsin",9186
1998-05-01,"Wisconsin",4075
1998-06-01,"Wisconsin",3444
1998-07-01,"Wisconsin",2421
1998-08-01,"Wisconsin",2768
1998-09-01,"Wisconsin",2723
1998-10-01,"Wisconsin",6381
1998-11-01,"Wisconsin",11701
1998-12-01,"Wisconsin",18710
1999-01-01,"Wisconsin",26866
1999-02-01,"Wisconsin",16977
1999-03-01,"Wisconsin",16389
1999-04-01,"Wisconsin",9040
1999-05-01,"Wisconsin",5007
1999-06-01,"Wisconsin",3265
1999-07-01,"Wisconsin",2669
1999-08-01,"Wisconsin",2815
1999-09-01,"Wisconsin",3434
1999-10-01,"Wisconsin",7969
1999-11-01,"Wisconsin",11440
1999-12-01,"Wisconsin",21737
2000-01-01,"Wisconsin",25349
